This is a C(T) experiment being done in Physics 3600.
It records the decay response of an RC circuit where the capacitance is a strong function of temperature.

11/19/2020
1:35 PM

waveform params		num meas		Index		Temp (C)		Capacitance (F)		Normalized Waveforms

<data below>
1.000000E+2	3.000000E+0	0.000000E+0	3.500000E+1	1.402180E-8	1.000000E+0	1.000000E+0	1.000000E+0
1.000000E+3	0.000000E+0	1.000000E+0	4.000000E+1	1.116780E-8	9.886647E-1	9.907895E-1	9.926125E-1
1.000000E+5	0.000000E+0	2.000000E+0	4.500000E+1	9.036204E-9	9.774763E-1	9.816763E-1	9.852871E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.664440E-1	9.726717E-1	9.780316E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.555614E-1	9.637567E-1	9.708504E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.447880E-1	9.549409E-1	9.637337E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.341654E-1	9.462064E-1	9.566693E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.236725E-1	9.375524E-1	9.496695E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.133116E-1	9.290075E-1	9.427247E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	9.030665E-1	9.205337E-1	9.358429E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.929403E-1	9.121522E-1	9.290028E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.829516E-1	9.038574E-1	9.222373E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.730871E-1	8.956275E-1	9.155042E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.633351E-1	8.874944E-1	9.088527E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.536775E-1	8.794476E-1	9.022294E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.441614E-1	8.714644E-1	8.956691E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.347594E-1	8.635692E-1	8.891569E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.254539E-1	8.557425E-1	8.827100E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.162694E-1	8.479997E-1	8.763016E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	8.071864E-1	8.403271E-1	8.699646E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.982186E-1	8.327325E-1	8.636599E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.893559E-1	8.252111E-1	8.574095E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.805934E-1	8.177705E-1	8.511996E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.719331E-1	8.103925E-1	8.450321E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.633763E-1	8.030799E-1	8.389435E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.549250E-1	7.958538E-1	8.328781E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.465558E-1	7.886920E-1	8.268614E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.383044E-1	7.815864E-1	8.209092E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.301401E-1	7.745590E-1	8.149912E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.220674E-1	7.675916E-1	8.091113E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.140842E-1	7.607001E-1	8.032816E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	7.062217E-1	7.538716E-1	7.975111E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.984147E-1	7.471122E-1	7.917856E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.907231E-1	7.404108E-1	7.860837E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.830981E-1	7.337735E-1	7.804530E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.755770E-1	7.271926E-1	7.748389E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.681466E-1	7.206836E-1	7.692747E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.607890E-1	7.142317E-1	7.637542E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.535091E-1	7.078347E-1	7.582872E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.463200E-1	7.015112E-1	7.528532E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.392192E-1	6.952473E-1	7.474614E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.322079E-1	6.890357E-1	7.421177E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.252543E-1	6.828781E-1	7.368035E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.183895E-1	6.767793E-1	7.315382E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.116100E-1	6.707454E-1	7.263040E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	6.048956E-1	6.647676E-1	7.211176E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.982515E-1	6.588379E-1	7.159671E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.916908E-1	6.529691E-1	7.108379E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.852234E-1	6.471526E-1	7.057830E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.788066E-1	6.413839E-1	7.007493E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.724667E-1	6.356700E-1	6.957581E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.662025E-1	6.300255E-1	6.907979E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.600004E-1	6.244211E-1	6.858762E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.538727E-1	6.188693E-1	6.809887E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.478199E-1	6.133654E-1	6.761425E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.418259E-1	6.079239E-1	6.713269E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.359014E-1	6.025123E-1	6.665665E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.300571E-1	5.971648E-1	6.618224E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.242667E-1	5.918693E-1	6.571126E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.185263E-1	5.866109E-1	6.524449E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.128667E-1	5.814092E-1	6.478319E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.072747E-1	5.762522E-1	6.432160E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	5.017354E-1	5.711453E-1	6.386533E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.962570E-1	5.660834E-1	6.341183E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.908497E-1	5.610624E-1	6.296250E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.855010E-1	5.560871E-1	6.251611E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.802045E-1	5.511597E-1	6.207335E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.749526E-1	5.462898E-1	6.163349E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.697842E-1	5.414608E-1	6.119723E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.646758E-1	5.366689E-1	6.076325E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.596100E-1	5.319208E-1	6.033328E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.545977E-1	5.272242E-1	5.990690E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.496513E-1	5.225533E-1	5.948301E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.447543E-1	5.179294E-1	5.906259E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.399219E-1	5.133455E-1	5.864475E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.351149E-1	5.088147E-1	5.823046E-1
0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	4.303958E-1	5.043240E-1	5.781968E-1
