This data is .....

<data below>

2.433E+0	-7.676E-5	1.700E-5
2.446E+0	-7.053E-5	3.138E-5
2.464E+0	-6.041E-5	6.614E-5
2.487E+0	-4.610E-5	3.160E-5
2.517E+0	-2.583E-5	7.247E-6
2.554E+0	8.532E-7	9.463E-7
2.597E+0	3.365E-5	4.028E-5
2.471E+0	-6.413E-5	3.387E-5
2.481E+0	-5.785E-5	5.999E-7
2.491E+0	-5.115E-5	2.418E-6
2.502E+0	-4.318E-5	3.616E-6
2.510E+0	-3.735E-5	1.320E-5
2.515E+0	-3.386E-5	4.475E-5
2.516E+0	-3.381E-5	3.266E-5
2.510E+0	-4.032E-5	1.068E-5
2.444E+0	-1.050E-4	1.082E-5
2.438E+0	-1.135E-4	2.323E-6
2.430E+0	-1.244E-4	2.966E-5
2.417E+0	-1.409E-4	4.802E-6
2.399E+0	-1.634E-4	4.076E-6
2.375E+0	-1.934E-4	4.948E-7
2.346E+0	-2.302E-4	4.057E-6
2.309E+0	-2.776E-4	1.491E-5
2.266E+0	-3.340E-4	3.240E-5
2.391E+0	-1.927E-4	4.780E-6
2.381E+0	-2.092E-4	8.165E-6
2.370E+0	-2.275E-4	3.237E-6
2.360E+0	-2.452E-4	1.161E-5
2.351E+0	-2.622E-4	1.295E-5
2.345E+0	-2.758E-4	4.987E-6
2.344E+0	-2.829E-4	4.776E-6
2.350E+0	-2.806E-4	5.611E-7
2.418E+0	-1.904E-4	1.472E-6
2.422E+0	-1.885E-4	1.708E-5
2.432E+0	-1.776E-4	1.673E-5
2.444E+0	-1.632E-4	8.409E-7
2.462E+0	-1.389E-4	5.919E-6
2.485E+0	-1.058E-4	2.017E-6
2.514E+0	-6.176E-5	1.302E-5
2.550E+0	-4.617E-6	4.569E-6
2.594E+0	6.796E-5	7.542E-6
2.471E+0	-1.377E-4	6.595E-7
2.481E+0	-1.232E-4	2.813E-6
2.491E+0	-1.080E-4	2.418E-6
2.502E+0	-9.043E-5	1.602E-5
2.511E+0	-7.579E-5	4.972E-6
2.517E+0	-6.609E-5	3.145E-6
2.519E+0	-6.353E-5	2.850E-6
2.513E+0	-7.611E-5	4.004E-6
2.446E+0	-2.077E-4	5.738E-6
2.440E+0	-2.232E-4	3.906E-6
2.432E+0	-2.431E-4	4.183E-6
2.420E+0	-2.719E-4	2.884E-7
2.402E+0	-3.139E-4	2.383E-6
2.380E+0	-3.658E-4	6.275E-6
2.350E+0	-4.365E-4	1.147E-5
2.314E+0	-5.225E-4	8.291E-7
2.271E+0	-6.266E-4	3.964E-6
2.394E+0	-3.589E-4	1.343E-6
2.383E+0	-3.900E-4	4.840E-6
2.373E+0	-4.196E-4	1.455E-6
2.362E+0	-4.523E-4	3.949E-6
2.352E+0	-4.836E-4	8.386E-7
2.346E+0	-5.058E-4	1.508E-6
2.344E+0	-5.187E-4	1.749E-6
2.348E+0	-5.166E-4	8.299E-6
2.418E+0	-3.453E-4	5.602E-6
2.422E+0	-3.401E-4	1.233E-6
2.431E+0	-3.215E-4	1.994E-6
2.443E+0	-2.942E-4	1.551E-6
2.460E+0	-2.523E-4	2.921E-6
2.483E+0	-1.926E-4	7.557E-7
2.512E+0	-1.143E-4	2.242E-6
2.548E+0	-1.377E-5	4.960E-8
2.591E+0	1.099E-4	1.820E-6
2.470E+0	-2.420E-4	2.339E-6
2.480E+0	-2.158E-4	6.534E-6
2.491E+0	-1.858E-4	1.686E-6
2.502E+0	-1.549E-4	1.500E-6
2.511E+0	-1.293E-4	5.389E-7
2.518E+0	-1.091E-4	1.873E-6
2.521E+0	-1.011E-4	9.887E-7
2.516E+0	-1.186E-4	1.052E-6
2.446E+0	-3.485E-4	6.124E-7
2.442E+0	-3.664E-4	6.620E-7
2.434E+0	-3.981E-4	1.257E-6
2.422E+0	-4.441E-4	3.273E-6
2.406E+0	-5.050E-4	3.657E-6
2.384E+0	-5.882E-4	5.151E-7
2.355E+0	-6.982E-4	7.810E-7
2.319E+0	-8.360E-4	5.259E-7
2.276E+0	-1.002E-3	1.377E-6
2.396E+0	-5.752E-4	4.210E-7
2.386E+0	-6.196E-4	8.541E-7
2.374E+0	-6.725E-4	3.164E-7
2.365E+0	-7.152E-4	1.005E-6
2.355E+0	-7.626E-4	8.787E-7
2.347E+0	-8.033E-4	2.567E-6
2.345E+0	-8.211E-4	1.105E-6
2.348E+0	-8.191E-4	5.894E-7
2.419E+0	-5.417E-4	2.498E-7
2.423E+0	-5.319E-4	8.604E-7
2.431E+0	-5.051E-4	6.967E-7
2.443E+0	-4.608E-4	4.444E-7
2.459E+0	-3.983E-4	3.879E-7
2.481E+0	-3.085E-4	7.279E-7
2.510E+0	-1.862E-4	7.242E-7
2.545E+0	-3.450E-5	1.002E-6
2.588E+0	1.563E-4	1.455E-6
2.470E+0	-3.726E-4	4.795E-7
2.480E+0	-3.314E-4	4.612E-7
2.491E+0	-2.845E-4	3.333E-7
2.502E+0	-2.366E-4	7.326E-7
2.512E+0	-1.922E-4	4.862E-7
2.519E+0	-1.610E-4	3.581E-7
2.522E+0	-1.484E-4	3.390E-7
2.519E+0	-1.646E-4	8.549E-7
2.448E+0	-5.156E-4	4.459E-7
2.444E+0	-5.411E-4	9.408E-7
2.436E+0	-5.872E-4	4.382E-7
2.425E+0	-6.494E-4	5.563E-7
2.409E+0	-7.385E-4	2.665E-7
2.387E+0	-8.606E-4	7.299E-7
2.359E+0	-1.017E-3	5.144E-7
2.324E+0	-1.213E-3	4.228E-7
2.281E+0	-1.456E-3	2.613E-7
2.398E+0	-8.380E-4	1.084E-6
2.388E+0	-9.014E-4	7.598E-7
2.377E+0	-9.715E-4	5.433E-7
2.366E+0	-1.043E-3	7.939E-7
2.356E+0	-1.110E-3	1.736E-7
2.348E+0	-1.167E-3	6.493E-7
2.344E+0	-1.202E-3	2.132E-7
2.346E+0	-1.202E-3	4.619E-7
2.419E+0	-7.859E-4	3.164E-7
2.423E+0	-7.700E-4	1.552E-7
2.430E+0	-7.357E-4	7.132E-7
2.441E+0	-6.765E-4	1.888E-6
2.457E+0	-5.854E-4	4.856E-7
2.477E+0	-4.678E-4	9.205E-7
2.506E+0	-2.918E-4	7.105E-7
2.541E+0	-7.451E-5	8.761E-7
2.584E+0	1.978E-4	8.981E-7
2.469E+0	-5.375E-4	8.895E-7
2.479E+0	-4.779E-4	5.101E-7
2.490E+0	-4.106E-4	2.436E-7
2.500E+0	-3.486E-4	4.175E-8
2.511E+0	-2.786E-4	2.430E-6
2.519E+0	-2.275E-4	1.828E-6
2.524E+0	-1.957E-4	1.851E-7
2.522E+0	-2.112E-4	4.121E-7
2.449E+0	-7.175E-4	3.743E-7
2.445E+0	-7.520E-4	5.160E-6
2.438E+0	-8.082E-4	1.153E-6
2.428E+0	-8.866E-4	1.108E-6
2.413E+0	-1.002E-3	2.299E-6
2.391E+0	-1.170E-3	5.354E-7
2.364E+0	-1.378E-3	2.223E-7
2.329E+0	-1.648E-3	5.239E-6
2.286E+0	-1.982E-3	3.304E-6
2.401E+0	-1.138E-3	9.396E-7
2.391E+0	-1.223E-3	8.694E-7
2.380E+0	-1.318E-3	2.220E-6
2.369E+0	-1.414E-3	4.889E-6
2.359E+0	-1.504E-3	1.074E-6
2.350E+0	-1.588E-3	4.777E-7
2.345E+0	-1.641E-3	8.376E-7
2.347E+0	-1.639E-3	5.051E-6
2.419E+0	-1.075E-3	2.989E-5
2.423E+0	-1.052E-3	5.527E-5
2.430E+0	-1.004E-3	3.413E-6
2.440E+0	-9.296E-4	4.320E-6
2.455E+0	-8.129E-4	2.561E-6
2.476E+0	-6.438E-4	4.123E-4
2.503E+0	-4.211E-4	1.636E-3
2.538E+0	-1.265E-4	3.574E-4
2.581E+0	2.418E-4	2.385E-6
2.468E+0	-7.347E-4	3.728E-6
2.478E+0	-6.535E-4	5.010E-6
2.489E+0	-5.620E-4	5.329E-5
2.500E+0	-4.690E-4	2.538E-5
2.511E+0	-3.744E-4	4.209E-6
2.520E+0	-2.962E-4	6.046E-8
2.525E+0	-2.532E-4	6.204E-8
2.525E+0	-2.552E-4	8.136E-7
2.450E+0	-9.500E-4	1.902E-6
2.447E+0	-9.855E-4	2.039E-6
2.441E+0	-1.050E-3	7.391E-7
2.431E+0	-1.152E-3	9.481E-7
2.417E+0	-1.295E-3	3.593E-6
2.396E+0	-1.507E-3	3.773E-6
2.369E+0	-1.780E-3	1.128E-7
2.335E+0	-2.126E-3	6.217E-7
2.293E+0	-2.555E-3	2.149E-6
2.404E+0	-1.475E-3	5.031E-7
2.395E+0	-1.576E-3	1.565E-6
2.384E+0	-1.699E-3	4.192E-6
2.374E+0	-1.813E-3	2.546E-7
2.363E+0	-1.939E-3	1.032E-7
2.354E+0	-2.047E-3	1.598E-8
2.348E+0	-2.124E-3	1.433E-6
2.348E+0	-2.140E-3	1.564E-6
2.424E+0	-1.356E-3	3.834E-7
2.427E+0	-1.335E-3	9.716E-7
2.434E+0	-1.270E-3	7.843E-7
2.443E+0	-1.182E-3	6.761E-7
2.458E+0	-1.028E-3	3.971E-7
2.478E+0	-8.174E-4	5.074E-7
2.505E+0	-5.264E-4	2.472E-7
2.539E+0	-1.535E-4	3.059E-7
2.581E+0	3.142E-4	1.255E-7
2.472E+0	-9.089E-4	9.586E-7
2.482E+0	-8.022E-4	3.864E-7
2.493E+0	-6.825E-4	1.691E-8
2.505E+0	-5.496E-4	2.895E-7
2.515E+0	-4.378E-4	1.323E-7
2.525E+0	-3.244E-4	1.811E-7
2.532E+0	-2.446E-4	2.494E-7
2.532E+0	-2.463E-4	1.847E-8
2.457E+0	-1.140E-3	1.263E-7
2.453E+0	-1.196E-3	1.229E-7
2.447E+0	-1.277E-3	1.926E-7
2.438E+0	-1.395E-3	4.146E-7
2.424E+0	-1.576E-3	9.295E-9
2.404E+0	-1.833E-3	1.123E-7
2.378E+0	-2.169E-3	3.408E-7
2.344E+0	-2.608E-3	2.484E-7
2.302E+0	-3.154E-3	4.949E-8
2.410E+0	-1.808E-3	1.043E-7
2.401E+0	-1.935E-3	9.665E-9
2.390E+0	-2.089E-3	4.553E-8
2.379E+0	-2.246E-3	5.413E-8
2.368E+0	-2.404E-3	1.078E-7
2.358E+0	-2.551E-3	6.948E-8
2.352E+0	-2.647E-3	2.572E-8
2.351E+0	-2.678E-3	1.155E-7
2.428E+0	-1.667E-3	1.202E-7
2.431E+0	-1.638E-3	1.136E-7
2.437E+0	-1.567E-3	5.722E-8
2.446E+0	-1.455E-3	2.659E-8
2.460E+0	-1.273E-3	3.426E-8
2.480E+0	-1.005E-3	3.337E-8
2.506E+0	-6.506E-4	5.153E-8
2.540E+0	-1.796E-4	6.816E-8
2.582E+0	4.101E-4	8.700E-9
2.475E+0	-1.102E-3	3.156E-8
2.486E+0	-9.525E-4	1.035E-7
2.496E+0	-8.152E-4	5.768E-8
2.508E+0	-6.472E-4	1.754E-8
2.520E+0	-4.770E-4	2.751E-8
2.530E+0	-3.339E-4	1.268E-8
2.537E+0	-2.331E-4	3.570E-8
2.539E+0	-2.049E-4	2.989E-8
2.461E+0	-1.368E-3	4.784E-8
2.459E+0	-1.406E-3	3.014E-8
2.454E+0	-1.490E-3	2.024E-8
2.444E+0	-1.651E-3	2.460E-8
2.431E+0	-1.860E-3	4.432E-8
2.412E+0	-2.163E-3	3.545E-8
2.386E+0	-2.578E-3	8.901E-9
2.353E+0	-3.107E-3	1.281E-8
2.311E+0	-3.783E-3	1.837E-8
2.416E+0	-2.154E-3	2.117E-8
2.407E+0	-2.309E-3	2.283E-8
2.396E+0	-2.499E-3	2.898E-8
2.385E+0	-2.690E-3	6.456E-9
2.374E+0	-2.884E-3	2.060E-8
2.363E+0	-3.079E-3	3.641E-8
2.356E+0	-3.212E-3	1.770E-8
2.354E+0	-3.264E-3	7.657E-9
2.431E+0	-2.012E-3	1.118E-8
2.435E+0	-1.957E-3	6.718E-9
2.441E+0	-1.869E-3	1.593E-8
2.449E+0	-1.745E-3	1.101E-8
2.463E+0	-1.519E-3	1.645E-8
2.482E+0	-1.205E-3	1.067E-8
2.507E+0	-7.842E-4	1.371E-8
2.540E+0	-2.210E-4	1.071E-8
2.582E+0	5.044E-4	2.219E-8
2.478E+0	-1.303E-3	1.412E-8
2.488E+0	-1.135E-3	3.959E-9
2.499E+0	-9.480E-4	1.035E-8
2.511E+0	-7.409E-4	6.366E-9
2.522E+0	-5.493E-4	1.035E-8
2.533E+0	-3.555E-4	6.891E-9
2.541E+0	-2.134E-4	9.711E-9
2.543E+0	-1.784E-4	2.133E-9
2.495E+0	-1.054E-3	1.378E-8
2.462E+0	-1.664E-3	1.357E-8
2.457E+0	-1.766E-3	1.053E-8
2.448E+0	-1.942E-3	3.068E-9
2.435E+0	-2.195E-3	7.184E-9
2.417E+0	-2.545E-3	8.899E-9
2.391E+0	-3.048E-3	6.653E-9
2.358E+0	-3.690E-3	6.773E-9
2.317E+0	-4.492E-3	6.152E-9
2.419E+0	-2.563E-3	7.064E-9
2.410E+0	-2.750E-3	5.226E-9
2.399E+0	-2.978E-3	5.292E-9
2.387E+0	-3.228E-3	9.625E-9
2.376E+0	-3.461E-3	5.770E-9
2.365E+0	-3.697E-3	1.398E-9
2.357E+0	-3.875E-3	7.521E-9
2.354E+0	-3.955E-3	3.264E-9
2.376E+0	-3.537E-3	5.156E-9
2.436E+0	-2.349E-3	4.160E-9
2.440E+0	-2.281E-3	6.160E-9
2.450E+0	-2.090E-3	2.084E-9
2.462E+0	-1.856E-3	6.171E-9
2.480E+0	-1.496E-3	3.984E-9
2.505E+0	-9.880E-4	6.603E-9
2.537E+0	-3.290E-4	1.569E-9
2.579E+0	5.457E-4	2.736E-9
2.477E+0	-1.591E-3	5.771E-9
2.487E+0	-1.389E-3	3.252E-9
2.498E+0	-1.163E-3	3.548E-9
2.510E+0	-9.130E-4	3.142E-9
2.522E+0	-6.607E-4	5.892E-9
2.532E+0	-4.489E-4	1.822E-9
2.541E+0	-2.564E-4	3.470E-9
2.544E+0	-1.925E-4	4.143E-9
2.536E+0	-3.684E-4	3.900E-9
2.462E+0	-1.997E-3	1.066E-9
2.457E+0	-2.117E-3	2.649E-9
2.449E+0	-2.306E-3	3.249E-9
2.436E+0	-2.608E-3	2.305E-9
2.417E+0	-3.047E-3	1.957E-9
2.393E+0	-3.603E-3	2.721E-9
2.360E+0	-4.369E-3	1.488E-9
2.318E+0	-5.348E-3	3.310E-9
2.418E+0	-3.086E-3	2.406E-9
2.408E+0	-3.332E-3	3.547E-9
2.397E+0	-3.603E-3	2.220E-9
2.385E+0	-3.899E-3	1.306E-9
2.373E+0	-4.199E-3	3.156E-9
2.361E+0	-4.501E-3	1.846E-9
2.352E+0	-4.736E-3	1.380E-9
2.347E+0	-4.878E-3	1.292E-9
2.352E+0	-4.783E-3	3.869E-9
2.430E+0	-2.940E-3	5.459E-10
2.433E+0	-2.882E-3	2.174E-9
2.441E+0	-2.703E-3	2.378E-9
2.453E+0	-2.425E-3	3.300E-9
2.470E+0	-2.022E-3	1.649E-9
2.494E+0	-1.443E-3	1.425E-9
2.526E+0	-6.615E-4	1.567E-9
2.566E+0	3.256E-4	1.620E-9
2.468E+0	-2.111E-3	1.101E-9
2.477E+0	-1.896E-3	1.248E-9
2.487E+0	-1.654E-3	9.763E-10
2.499E+0	-1.359E-3	1.387E-9
2.511E+0	-1.061E-3	1.491E-9
2.522E+0	-7.859E-4	2.403E-9
2.531E+0	-5.593E-4	1.721E-9
2.535E+0	-4.591E-4	9.130E-10
2.532E+0	-5.388E-4	1.754E-9
2.452E+0	-2.618E-3	1.164E-9
2.447E+0	-2.761E-3	1.067E-9
2.439E+0	-2.984E-3	1.292E-9
2.427E+0	-3.314E-3	1.889E-9
2.409E+0	-3.805E-3	6.252E-10
2.385E+0	-4.461E-3	1.689E-9
2.353E+0	-5.336E-3	1.521E-9
2.313E+0	-6.434E-3	1.819E-9
2.408E+0	-3.903E-3	9.636E-10
2.399E+0	-4.165E-3	1.053E-9
2.388E+0	-4.483E-3	8.944E-10
2.375E+0	-4.859E-3	7.895E-10
2.363E+0	-5.211E-3	1.063E-9
2.351E+0	-5.565E-3	1.051E-9
2.341E+0	-5.868E-3	1.361E-9
2.336E+0	-6.034E-3	6.686E-10
2.337E+0	-6.033E-3	1.281E-9
2.418E+0	-3.786E-3	1.521E-9
2.421E+0	-3.719E-3	1.100E-9
2.428E+0	-3.537E-3	7.238E-10
2.440E+0	-3.211E-3	1.205E-9
2.456E+0	-2.768E-3	4.334E-10
2.480E+0	-2.092E-3	6.957E-10
2.510E+0	-1.236E-3	1.387E-9
2.551E+0	-5.356E-5	1.309E-9
2.456E+0	-2.818E-3	3.021E-10
2.464E+0	-2.597E-3	1.027E-9
2.474E+0	-2.315E-3	1.201E-9
2.486E+0	-1.971E-3	1.437E-9
2.498E+0	-1.624E-3	8.141E-10
2.509E+0	-1.304E-3	9.000E-10
2.519E+0	-1.011E-3	1.000E-9
2.525E+0	-8.357E-4	3.298E-10
2.523E+0	-8.996E-4	9.200E-10
2.441E+0	-3.386E-3	1.338E-9
2.437E+0	-3.522E-3	1.009E-9
2.429E+0	-3.782E-3	6.263E-10
2.418E+0	-4.135E-3	8.147E-10
2.401E+0	-4.677E-3	5.666E-10
2.377E+0	-5.439E-3	1.188E-9
2.346E+0	-6.426E-3	4.645E-10
2.306E+0	-7.701E-3	9.735E-10
2.399E+0	-4.820E-3	4.808E-10
2.389E+0	-5.155E-3	4.625E-10
2.379E+0	-5.493E-3	9.190E-10
2.367E+0	-5.897E-3	1.270E-9
2.354E+0	-6.337E-3	5.415E-10
2.342E+0	-6.748E-3	3.616E-10
2.332E+0	-7.097E-3	7.940E-10
2.325E+0	-7.353E-3	1.234E-9
2.325E+0	-7.384E-3	6.613E-10
2.409E+0	-4.681E-3	4.468E-10
2.412E+0	-4.603E-3	9.758E-10
2.419E+0	-4.393E-3	4.765E-10
2.430E+0	-4.048E-3	6.558E-10
2.446E+0	-3.536E-3	8.665E-10
2.469E+0	-2.786E-3	1.160E-9
2.499E+0	-1.797E-3	4.908E-10
2.539E+0	-4.640E-4	3.961E-10
2.447E+0	-3.561E-3	8.254E-10
2.456E+0	-3.272E-3	6.584E-10
2.466E+0	-2.946E-3	3.064E-10
2.478E+0	-2.549E-3	6.184E-10
2.490E+0	-2.149E-3	7.563E-10
2.502E+0	-1.746E-3	8.089E-10
2.512E+0	-1.408E-3	3.540E-10
2.519E+0	-1.172E-3	8.614E-10
2.519E+0	-1.176E-3	8.130E-10
2.435E+0	-4.113E-3	2.504E-10
2.431E+0	-4.269E-3	3.538E-10
2.425E+0	-4.498E-3	1.083E-9
2.414E+0	-4.904E-3	4.887E-10
2.398E+0	-5.491E-3	1.028E-10
2.375E+0	-6.332E-3	7.570E-10
2.344E+0	-7.466E-3	8.646E-10
2.304E+0	-8.931E-3	5.336E-10
2.395E+0	-5.688E-3	2.842E-10
2.386E+0	-6.036E-3	9.482E-10
2.375E+0	-6.459E-3	7.300E-10
2.363E+0	-6.922E-3	2.337E-10
2.350E+0	-7.426E-3	3.053E-10
2.337E+0	-7.933E-3	8.070E-10
2.326E+0	-8.370E-3	2.782E-10
2.318E+0	-8.699E-3	1.930E-10
2.318E+0	-8.733E-3	8.080E-10
2.402E+0	-5.631E-3	8.042E-10
2.406E+0	-5.503E-3	4.335E-10
2.412E+0	-5.299E-3	2.559E-10
2.423E+0	-4.904E-3	7.090E-10
2.439E+0	-4.316E-3	2.370E-10
2.460E+0	-3.534E-3	1.429E-10
2.491E+0	-2.363E-3	5.787E-10
2.530E+0	-8.764E-4	6.711E-10
2.441E+0	-4.306E-3	1.454E-10
2.450E+0	-3.975E-3	4.483E-10
2.460E+0	-3.602E-3	9.716E-10
2.472E+0	-3.149E-3	1.307E-9
2.485E+0	-2.652E-3	1.504E-10
2.497E+0	-2.192E-3	6.091E-10
2.508E+0	-1.767E-3	5.824E-10
2.517E+0	-1.418E-3	1.465E-10
2.518E+0	-1.383E-3	5.432E-11
2.431E+0	-4.855E-3	7.006E-10
2.429E+0	-4.953E-3	5.909E-10
2.423E+0	-5.212E-3	9.705E-11
2.412E+0	-5.675E-3	7.324E-10
2.397E+0	-6.303E-3	7.615E-10
2.375E+0	-7.220E-3	5.721E-10
2.345E+0	-8.469E-3	8.965E-11
2.306E+0	-1.010E-2	6.354E-10
2.394E+0	-6.521E-3	1.850E-10
2.385E+0	-6.916E-3	1.996E-10
2.374E+0	-7.396E-3	1.914E-10
2.363E+0	-7.880E-3	6.768E-10
2.350E+0	-8.451E-3	6.321E-10
2.337E+0	-9.025E-3	3.617E-11
2.326E+0	-9.520E-3	9.041E-10
2.318E+0	-9.892E-3	1.273E-9
2.315E+0	-1.006E-2	3.392E-10
2.402E+0	-6.401E-3	1.049E-10
2.406E+0	-6.254E-3	5.893E-10
2.412E+0	-6.020E-3	3.449E-10
2.421E+0	-5.656E-3	6.824E-11
2.437E+0	-4.987E-3	2.513E-10
2.458E+0	-4.098E-3	3.983E-10
2.488E+0	-2.812E-3	1.756E-10
2.527E+0	-1.125E-3	6.709E-10
2.441E+0	-4.885E-3	4.655E-10
2.451E+0	-4.464E-3	4.170E-10
2.461E+0	-4.040E-3	5.234E-11
2.473E+0	-3.525E-3	1.938E-10
2.486E+0	-2.962E-3	8.341E-11
2.499E+0	-2.394E-3	2.222E-10
2.511E+0	-1.867E-3	5.144E-11
2.519E+0	-1.516E-3	4.139E-10
2.523E+0	-1.341E-3	4.859E-10
2.434E+0	-5.360E-3	3.850E-11
2.432E+0	-5.469E-3	9.575E-10
2.426E+0	-5.761E-3	6.892E-10
2.416E+0	-6.237E-3	3.289E-10
2.402E+0	-6.899E-3	3.832E-11
2.381E+0	-7.887E-3	4.000E-10
2.352E+0	-9.250E-3	4.022E-10
2.313E+0	-1.109E-2	1.079E-10
2.398E+0	-7.182E-3	6.033E-11
2.389E+0	-7.626E-3	6.260E-11
2.379E+0	-8.119E-3	5.953E-10
2.367E+0	-8.710E-3	1.460E-10
2.355E+0	-9.304E-3	2.413E-10
2.341E+0	-9.997E-3	2.625E-10
2.330E+0	-1.055E-2	1.908E-10
2.321E+0	-1.102E-2	1.194E-10
2.318E+0	-1.120E-2	7.585E-11
2.407E+0	-6.978E-3	3.122E-10
2.410E+0	-6.858E-3	6.444E-11
2.416E+0	-6.592E-3	2.298E-10
2.425E+0	-6.179E-3	2.617E-10
2.440E+0	-5.473E-3	3.268E-10
2.462E+0	-4.421E-3	7.648E-10
2.490E+0	-3.069E-3	2.524E-10
2.530E+0	-1.119E-3	2.055E-10
2.447E+0	-5.203E-3	9.523E-11
2.456E+0	-4.777E-3	1.257E-10
2.467E+0	-4.249E-3	1.859E-10
2.479E+0	-3.667E-3	7.205E-11
2.493E+0	-2.982E-3	1.576E-10
2.506E+0	-2.342E-3	4.117E-10
2.519E+0	-1.698E-3	1.021E-9
2.528E+0	-1.251E-3	2.902E-10
2.532E+0	-1.053E-3	6.795E-11
2.443E+0	-5.565E-3	1.213E-10
2.440E+0	-5.736E-3	3.520E-10
2.435E+0	-6.010E-3	2.097E-10
2.426E+0	-6.491E-3	4.268E-11
2.412E+0	-7.231E-3	1.386E-10
2.392E+0	-8.285E-3	2.451E-11
2.363E+0	-9.811E-3	1.801E-10
2.325E+0	-1.181E-2	9.157E-11
2.407E+0	-7.587E-3	1.180E-9
2.398E+0	-8.081E-3	5.783E-10
2.388E+0	-8.631E-3	1.192E-10
2.376E+0	-9.290E-3	9.449E-11
2.364E+0	-9.952E-3	8.213E-11
2.351E+0	-1.067E-2	1.015E-10
2.338E+0	-1.140E-2	2.876E-11
2.329E+0	-1.191E-2	2.540E-10
2.324E+0	-1.222E-2	7.144E-10
2.415E+0	-7.383E-3	8.410E-10
2.418E+0	-7.246E-3	4.070E-10
2.423E+0	-7.000E-3	1.543E-10
2.433E+0	-6.481E-3	1.788E-10
2.447E+0	-5.743E-3	7.559E-11
2.468E+0	-4.618E-3	1.148E-10
2.497E+0	-3.049E-3	6.202E-11
2.535E+0	-9.777E-4	1.358E-10
2.455E+0	-5.377E-3	9.754E-12
2.464E+0	-4.898E-3	2.013E-10
2.476E+0	-4.250E-3	1.024E-9
2.488E+0	-3.598E-3	2.445E-9
2.502E+0	-2.830E-3	1.943E-9
2.516E+0	-2.057E-3	4.552E-10
2.529E+0	-1.336E-3	1.292E-10
2.539E+0	-7.780E-4	1.957E-11
2.544E+0	-4.987E-4	6.221E-11
2.454E+0	-5.588E-3	1.346E-10
2.452E+0	-5.719E-3	3.356E-11
2.447E+0	-6.022E-3	1.238E-9
2.439E+0	-6.497E-3	3.346E-9
2.425E+0	-7.319E-3	7.770E-10
2.405E+0	-8.490E-3	8.075E-11
2.378E+0	-1.007E-2	6.817E-11
2.340E+0	-1.230E-2	1.300E-10
2.420E+0	-7.700E-3	7.629E-11
2.411E+0	-8.247E-3	1.356E-10
